瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥绊扁柯(∑C),乞闭 惑措嚼档(%)
143,措备,2024-09-05,28.4,35.1,58.4
143,措备,2024-09-06,25.4,29.2,83.4
143,措备,2024-09-07,25.4,30,87.6
143,措备,2024-09-08,27.2,32.3,79.3
143,措备,2024-09-09,27.5,32.3,73.5
143,措备,2024-09-10,28.9,35.6,68.6
143,措备,2024-09-11,27.1,31.1,81.9
143,措备,2024-09-12,27.5,32.3,82.6
143,措备,2024-09-13,28.9,33.8,73.6
143,措备,2024-09-14,28.7,34.9,74.9
143,措备,2024-09-15,26.5,29.8,80.3
143,措备,2024-09-16,26,28.5,80.3
143,措备,2024-09-17,29.5,36.1,70.6
143,措备,2024-09-18,29.5,35.8,73.3
143,措备,2024-09-19,29,34,72.4
143,措备,2024-09-20,26.2,28.2,90.5
143,措备,2024-09-21,21.2,25.4,95.6
143,措备,2024-09-22,22.1,25.4,75.8
143,措备,2024-09-23,19.7,23.6,60.9
143,措备,2024-09-24,19.7,25.7,75.6
143,措备,2024-09-25,22.5,28.2,74
143,措备,2024-09-26,23.3,29,72.9
143,措备,2024-09-27,23.4,29.7,77.6
143,措备,2024-09-28,21.8,25.9,81.6
143,措备,2024-09-29,21.3,26.1,74.1
143,措备,2024-09-30,21.3,28.8,70.6
143,措备,2024-10-01,21.1,28.2,65.4
143,措备,2024-10-02,17.3,21.6,43.3
143,措备,2024-10-03,16.6,20.7,70.4
143,措备,2024-10-04,17.3,23.1,72.8
143,措备,2024-10-05,17.2,23.8,75.3
143,措备,2024-10-06,18.1,22.4,82.4
143,措备,2024-10-07,17.4,19.4,78.8
143,措备,2024-10-08,17.9,24.6,79.8
143,措备,2024-10-09,17.2,22.4,75.3
143,措备,2024-10-10,17.5,24.3,71.5
143,措备,2024-10-11,18.1,25.2,70.9
143,措备,2024-10-12,17.8,25.4,68.9
143,措备,2024-10-13,17.9,24,73.3
143,措备,2024-10-14,18.7,21.7,85.6
143,措备,2024-10-15,19.1,21,93.4
143,措备,2024-10-16,19.4,24.6,80.9
143,措备,2024-10-17,18.7,23.5,81.9
143,措备,2024-10-18,20.5,24.3,87.8
143,措备,2024-10-19,17.8,23,84.1
143,措备,2024-10-20,14.4,15.7,57.5
143,措备,2024-10-21,15.2,17.7,77
143,措备,2024-10-22,17.1,18.4,95.3
143,措备,2024-10-23,16.8,20.4,60.4
143,措备,2024-10-24,13.8,21,66.1
143,措备,2024-10-25,15,20.6,78.6
143,措备,2024-10-26,16.6,21.6,77.4
143,措备,2024-10-27,14.5,17.4,89
143,措备,2024-10-28,14.6,16.6,88
143,措备,2024-10-29,14.5,19.9,76.4
143,措备,2024-10-30,14.7,22.7,76.1
143,措备,2024-10-31,15,21.3,80.3
143,措备,2024-11-01,14,15.3,94.5
143,措备,2024-11-02,16.2,22.5,83.4
143,措备,2024-11-03,14.6,21.7,82.5
143,措备,2024-11-04,15.2,21.7,70.1
143,措备,2024-11-05,12.4,18.5,57.6
143,措备,2024-11-06,9.4,14.7,39.5
143,措备,2024-11-07,9.3,18.6,68.9
143,措备,2024-11-08,12.4,20.4,77.8
143,措备,2024-11-09,12.7,18.8,82.4
143,措备,2024-11-10,12.6,16.8,88.1
143,措备,2024-11-11,13.9,20.4,81.6
143,措备,2024-11-12,13.8,21.4,69.6
143,措备,2024-11-13,13.1,20,71.5
143,措备,2024-11-14,12.8,17.9,80.4
143,措备,2024-11-15,14.6,17.8,84
143,措备,2024-11-16,16.4,23,75.5
143,措备,2024-11-17,12.5,16.5,50.6
143,措备,2024-11-18,5,10.6,38
143,措备,2024-11-19,6.6,13.2,67.5
143,措备,2024-11-20,8.6,14.3,65.9
143,措备,2024-11-21,8.9,15.4,71.8
143,措备,2024-11-22,8.2,14.5,52.8
143,措备,2024-11-23,5.9,13,71.5
143,措备,2024-11-24,8,15,74.5
143,措备,2024-11-25,9.2,15.8,73.5
143,措备,2024-11-26,9.3,12.7,64.5
143,措备,2024-11-27,5.1,7.6,60.9
143,措备,2024-11-28,6,9.7,57.8
143,措备,2024-11-29,5.3,8,57
143,措备,2024-11-30,7.5,11.9,53.9
143,措备,2024-12-01,8.2,15.1,69.5
143,措备,2024-12-02,10.8,18.6,63.1
143,措备,2024-12-03,6.4,10.1,36.4
143,措备,2024-12-04,4.6,9.2,40.6
143,措备,2024-12-05,5.5,9.8,55.4
143,措备,2024-12-06,6.4,9.8,46.4
143,措备,2024-12-07,3.9,7.9,48.6
143,措备,2024-12-08,2.6,6.4,42.8
143,措备,2024-12-09,3.7,8.7,52.1
143,措备,2024-12-10,4.4,9.9,48.3
143,措备,2024-12-11,4.2,11.5,57.3
143,措备,2024-12-12,3.3,8.8,46.3
143,措备,2024-12-13,3.7,7.8,35.6
143,措备,2024-12-14,2,5.6,43.9
143,措备,2024-12-15,2.9,5.5,61.6
143,措备,2024-12-16,3.9,9.4,42.1
143,措备,2024-12-17,4.1,8,43.6
143,措备,2024-12-18,.6,4.2,43.1
143,措备,2024-12-19,.3,7.6,46.6
143,措备,2024-12-20,1.8,8.1,56.6
143,措备,2024-12-21,2,5.6,65
143,措备,2024-12-22,-.6,3,42
143,措备,2024-12-23,2.6,8,53.3
143,措备,2024-12-24,2.4,7.8,43.6
143,措备,2024-12-25,3.1,8.9,54.4
143,措备,2024-12-26,3.9,8.5,48.9
143,措备,2024-12-27,.4,4,45.6
143,措备,2024-12-28,-.1,3,50.3
143,措备,2024-12-29,1.8,8.2,61.5
143,措备,2024-12-30,4.5,11.8,62.6
143,措备,2024-12-31,4.2,7.2,32.5
143,措备,2025-01-01,2.8,9.9,49.1
143,措备,2025-01-02,3.1,9.8,46.1
143,措备,2025-01-03,1.5,4.9,36
143,措备,2025-01-04,1.6,6.8,43.4
143,措备,2025-01-05,1.2,5.7,58.5
143,措备,2025-01-06,1.8,7.6,68.1
143,措备,2025-01-07,.3,4.1,46.9
143,措备,2025-01-08,.5,5.4,63.6
143,措备,2025-01-09,-6.1,-1.6,42.4
143,措备,2025-01-10,-5.3,-.3,41.3
143,措备,2025-01-11,-2,2.6,52.3
143,措备,2025-01-12,-.1,3.9,50.1
143,措备,2025-01-13,.9,7.2,54.6
143,措备,2025-01-14,4.1,11.7,51.1
143,措备,2025-01-15,-.3,3.5,34.8
143,措备,2025-01-16,.8,6.4,51.4
143,措备,2025-01-17,2.4,9.2,52.6
143,措备,2025-01-18,2.4,11.2,44.9
143,措备,2025-01-19,2.4,11.2,47.5
143,措备,2025-01-20,2.4,10.6,63
143,措备,2025-01-21,2.6,10.5,61
143,措备,2025-01-22,3.6,11.8,56.5
143,措备,2025-01-23,4.4,12.6,47.6
143,措备,2025-01-24,3.7,11.8,55.4
143,措备,2025-01-25,3.5,8.7,70.5
143,措备,2025-01-26,4.9,7.9,63.9
143,措备,2025-01-27,1.8,5,74
143,措备,2025-01-28,.6,3.3,55.6
143,措备,2025-01-29,-.3,2.9,49.8
143,措备,2025-01-30,.5,6.2,55.5
143,措备,2025-01-31,2.4,7.7,65.9
143,措备,2025-02-01,3.7,5.7,93
143,措备,2025-02-02,3.7,10,74.8
143,措备,2025-02-03,.5,3.9,41.3
143,措备,2025-02-04,-4.3,-.8,41.3
143,措备,2025-02-05,-4.2,.4,40.1
143,措备,2025-02-06,-2.2,2.3,36.1
143,措备,2025-02-07,-4.8,-1,60.1
143,措备,2025-02-08,-5.1,-.2,48.9
143,措备,2025-02-09,-2.4,3.2,50
143,措备,2025-02-10,-.4,4.6,52.9
143,措备,2025-02-11,.9,9.6,48.3
143,措备,2025-02-12,1.5,4.3,80
143,措备,2025-02-13,2,7.1,36
143,措备,2025-02-14,3.5,12,51.1
143,措备,2025-02-15,3.4,9.8,55.9
143,措备,2025-02-16,6.3,13.7,51.5
143,措备,2025-02-17,2.8,7.4,27.1
143,措备,2025-02-18,.2,4.5,32.1
143,措备,2025-02-19,.1,5,32.8
143,措备,2025-02-20,0,5.2,32.8
143,措备,2025-02-21,.1,4.8,34.8
143,措备,2025-02-22,.8,6.1,37.1
143,措备,2025-02-23,-1,2.7,39.8
143,措备,2025-02-24,.9,7,34.9
143,措备,2025-02-25,4.3,10.7,36.8
143,措备,2025-02-26,6.2,12.7,37
143,措备,2025-02-27,7,15.5,28
143,措备,2025-02-28,10.8,18.6,53.4
143,措备,2025-03-01,9.4,15.2,73.5
143,措备,2025-03-02,10.2,14.2,73.1
143,措备,2025-03-03,3.1,5.9,75.6
143,措备,2025-03-04,3,4.6,85.8
143,措备,2025-03-05,4.9,8,74.3
143,措备,2025-03-06,5.1,9.6,70
143,措备,2025-03-07,5.3,11.6,64.3
143,措备,2025-03-08,7.6,12.4,55.4
143,措备,2025-03-09,7.7,15.1,52.9
143,措备,2025-03-10,7.4,14.5,56
143,措备,2025-03-11,10.1,19.6,46.8
143,措备,2025-03-12,12.3,19.4,46.6
143,措备,2025-03-13,12,18.7,31.5
143,措备,2025-03-14,9.6,16.6,46.4
143,措备,2025-03-15,8.1,9.2,65.1
143,措备,2025-03-16,5.4,9.1,63.3
143,措备,2025-03-17,4.2,9.7,36.4
143,措备,2025-03-18,2.8,5.4,61.1
143,措备,2025-03-19,4.6,10.1,43.6
143,措备,2025-03-20,9.2,17.5,41.5
143,措备,2025-03-21,15.4,23.8,30.9
143,措备,2025-03-22,17.4,26,26.3
143,措备,2025-03-23,17.5,27.9,33
143,措备,2025-03-24,18.3,25.4,40.1
143,措备,2025-03-25,18.9,27.3,36.9
143,措备,2025-03-26,17.7,26.9,34.9
143,措备,2025-03-27,19.6,27.2,63.6
143,措备,2025-03-28,9.6,14.1,45.5
143,措备,2025-03-29,6.7,12.7,27.5
143,措备,2025-03-30,5.5,10.5,28.5
143,措备,2025-03-31,7.7,14.8,45.1
143,措备,2025-04-01,10,17.3,44.4
143,措备,2025-04-02,9.1,19.3,58
143,措备,2025-04-03,9,16,67.5
143,措备,2025-04-04,11.3,18.8,54.3
143,措备,2025-04-05,11.8,15.6,58.9
143,措备,2025-04-06,13.2,19.2,37.9
143,措备,2025-04-07,14.8,25,33
143,措备,2025-04-08,17.2,23.6,35.3
143,措备,2025-04-09,14.6,22,53.3
143,措备,2025-04-10,15.8,22.6,53
143,措备,2025-04-11,16,24.9,47.8
143,措备,2025-04-12,14.2,22.4,63
143,措备,2025-04-13,8.5,12.9,49.6
143,措备,2025-04-14,6.6,12.2,76.4
143,措备,2025-04-15,10.6,17,51.8
143,措备,2025-04-16,16,26.8,48.5
143,措备,2025-04-17,18.4,24.2,67.6
143,措备,2025-04-18,21.7,29.5,65.3
143,措备,2025-04-19,21.4,26.7,65.6
143,措备,2025-04-20,15.4,19.8,71
143,措备,2025-04-21,18,25.6,56.4
143,措备,2025-04-22,15.6,18.4,88.1
143,措备,2025-04-23,14.6,18.9,73
143,措备,2025-04-24,18.6,27.1,48.9
143,措备,2025-04-25,15.4,20.6,19.9
143,措备,2025-04-26,16.7,25.7,24.1
143,措备,2025-04-27,18.4,26.8,30.1
143,措备,2025-04-28,18.5,24.4,30.3
143,措备,2025-04-29,16.2,24.1,46.6
143,措备,2025-04-30,19.2,28.8,42
143,措备,2025-05-01,16.5,24.1,67.5
143,措备,2025-05-02,15.9,21.1,40.6
143,措备,2025-05-03,11.8,15.6,74.1
143,措备,2025-05-04,15.5,22.7,41.6
143,措备,2025-05-05,13,19.8,60.5
143,措备,2025-05-06,11.8,14.2,87.3
143,措备,2025-05-07,16.1,23.7,63.4
143,措备,2025-05-08,18.3,25.4,52.4
143,措备,2025-05-09,14.7,17.1,84.6
143,措备,2025-05-10,16.4,19.7,66.1
143,措备,2025-05-11,16,21.4,68.5
143,措备,2025-05-12,18.3,26.6,52.5
143,措备,2025-05-13,19.9,28,56.4
143,措备,2025-05-14,21,29.1,52.8
143,措备,2025-05-15,21.5,26.6,69.1
143,措备,2025-05-16,20.3,23.8,83.3
143,措备,2025-05-17,22.5,28.8,69.3
143,措备,2025-05-18,19.1,24.4,46.4
143,措备,2025-05-19,20.9,28.5,56.5
143,措备,2025-05-20,25.3,33.7,63.3
143,措备,2025-05-21,24.4,29.9,70.8
143,措备,2025-05-22,17.1,19.9,72.4
143,措备,2025-05-23,16.9,20.5,57.8
143,措备,2025-05-24,13.7,16,81.4
143,措备,2025-05-25,17.6,24.8,64.5
143,措备,2025-05-26,19.8,26.9,60.3
143,措备,2025-05-27,21.2,28.4,54.6
143,措备,2025-05-28,20,29.7,66.1
143,措备,2025-05-29,18.7,26,70.1
143,措备,2025-05-30,18.2,24.9,63.3
143,措备,2025-05-31,19.7,27.8,53.1
143,措备,2025-06-01,22.2,31.4,54.4
143,措备,2025-06-02,20.3,24.3,70.5
143,措备,2025-06-03,22.6,28.8,49.5
143,措备,2025-06-04,22.9,29.2,30.5
143,措备,2025-06-05,23,30,40.4
143,措备,2025-06-06,23.2,30.5,49
143,措备,2025-06-07,24.8,33,45.3
143,措备,2025-06-08,26,31.5,52.5
143,措备,2025-06-09,25.9,31.3,61.1
143,措备,2025-06-10,26.5,33.6,50.9
143,措备,2025-06-11,25.6,31.5,39.1
143,措备,2025-06-12,25.3,31.7,44.1
143,措备,2025-06-13,20.5,24.9,74
143,措备,2025-06-14,21.9,27.1,86.6
143,措备,2025-06-15,26.1,32.7,73.3
143,措备,2025-06-16,25,29.1,79.5
143,措备,2025-06-17,25.2,29.9,70.9
143,措备,2025-06-18,26.9,32.7,61.1
143,措备,2025-06-19,27.5,33.9,61.6
143,措备,2025-06-20,26.9,29.5,71.4
143,措备,2025-06-21,22.8,26.9,87.9
143,措备,2025-06-22,22.4,27.4,72.3
143,措备,2025-06-23,24.9,31.7,61
143,措备,2025-06-24,20.7,24.8,84
143,措备,2025-06-25,23.6,29.1,76.9
143,措备,2025-06-26,25.4,30.1,64.9
143,措备,2025-06-27,27.1,33.1,65.4
143,措备,2025-06-28,28.5,34.5,70.6
143,措备,2025-06-29,29.9,36.6,67.6
143,措备,2025-06-30,30.7,36.4,61.4
143,措备,2025-07-01,30.7,35.7,63.9
143,措备,2025-07-02,31.4,36.4,63.4
143,措备,2025-07-03,31.2,36,62.6
143,措备,2025-07-04,30.2,35.5,56.1
143,措备,2025-07-05,30.6,36.4,59
143,措备,2025-07-06,30.6,34.9,59.6
143,措备,2025-07-07,31.5,37.4,58.1
143,措备,2025-07-08,28.5,32.3,66
143,措备,2025-07-09,28.1,33.6,55.6
143,措备,2025-07-10,26.6,31.3,63.4
143,措备,2025-07-11,26.2,30.6,60
143,措备,2025-07-12,26.2,31.8,60.4
143,措备,2025-07-13,25.3,32.5,71.3
143,措备,2025-07-14,24.2,31.2,75.9
143,措备,2025-07-15,23.3,28,82.1
143,措备,2025-07-16,23,26.4,88.5
143,措备,2025-07-17,22.5,24.4,92.3
143,措备,2025-07-18,24.8,31.6,86.5
143,措备,2025-07-19,21.9,23.3,95.1
143,措备,2025-07-20,26.5,32.1,79.9
143,措备,2025-07-21,26.8,30.8,82.9
143,措备,2025-07-22,29.5,34.2,69.5
143,措备,2025-07-23,29.9,35.3,68.1
143,措备,2025-07-24,29.9,35.3,64.6
143,措备,2025-07-25,29.3,35.2,63.4
143,措备,2025-07-26,29.3,34.5,66.4
143,措备,2025-07-27,29.8,36,63.5
143,措备,2025-07-28,30.4,36.8,61.9
143,措备,2025-07-29,30.1,35.9,60.5
143,措备,2025-07-30,29.2,35.2,63.5
143,措备,2025-07-31,29.9,35.9,62.4
143,措备,2025-08-01,30.4,37.2,59.4
143,措备,2025-08-02,30.9,37.3,63.3
143,措备,2025-08-03,28.9,33.1,75.3
143,措备,2025-08-04,28.2,33.3,83.1
143,措备,2025-08-05,29.7,35.1,76
143,措备,2025-08-06,28.5,32.5,77.1
143,措备,2025-08-07,27.4,32,74.3
143,措备,2025-08-08,26.9,31.2,69.6
143,措备,2025-08-09,24.5,27.3,82.5
143,措备,2025-08-10,25.2,29.5,74.4
143,措备,2025-08-11,24.4,29.9,76.9
143,措备,2025-08-12,22.8,24.4,90.5
143,措备,2025-08-13,27.5,32.1,78.4
143,措备,2025-08-14,29.8,35,66.8
143,措备,2025-08-15,29.5,34.6,69.1
143,措备,2025-08-16,29.7,34.6,68.1
143,措备,2025-08-17,28.8,34,66.6
143,措备,2025-08-18,29.5,34.8,65.1
143,措备,2025-08-19,30.8,34.7,63.1
143,措备,2025-08-20,30.4,35.7,64.8
143,措备,2025-08-21,30.1,35.5,65.3
143,措备,2025-08-22,30,36.3,67.9
143,措备,2025-08-23,30.8,37.2,60
143,措备,2025-08-24,31,35.6,63.3
143,措备,2025-08-25,30.8,36.9,65.6
143,措备,2025-08-26,28.9,34.3,65.8
143,措备,2025-08-27,28.3,35.6,65.8
143,措备,2025-08-28,28.3,34.9,66.5
143,措备,2025-08-29,30.6,36.3,61.4
143,措备,2025-08-30,31,36.7,55.5
143,措备,2025-08-31,27.8,33.8,75.5
143,措备,2025-09-01,27.9,32.5,76.4
143,措备,2025-09-02,27.4,31.4,72.8
143,措备,2025-09-03,27,32.2,71.4
143,措备,2025-09-04,27.5,33,73.3
143,措备,2025-09-05,27.4,33.6,71.6
143,措备,2025-09-06,28.4,34.1,70.3
143,措备,2025-09-07,26.7,29.1,81.6
143,措备,2025-09-08,23.5,27.9,71.6
143,措备,2025-09-09,19.6,21.6,91.9
143,措备,2025-09-10,22.2,26.3,85.6
143,措备,2025-09-11,23.2,28.2,73.9
143,措备,2025-09-12,23.3,26.4,82
143,措备,2025-09-13,25,31.6,82.4
143,措备,2025-09-14,24,28.7,78.4
143,措备,2025-09-15,25.9,29.7,76.6
143,措备,2025-09-16,27.5,34,74.9
143,措备,2025-09-17,25.8,33.4,80.6
143,措备,2025-09-18,21.9,23.8,71.6
143,措备,2025-09-19,21.6,24.4,67.5
143,措备,2025-09-20,21.7,27,78.4
143,措备,2025-09-21,20.5,25.6,73.1
143,措备,2025-09-22,20,24.8,70.3
143,措备,2025-09-23,21.2,25.9,65.8
143,措备,2025-09-24,23.9,27.9,75.8
143,措备,2025-09-25,23.9,26.4,86.5
143,措备,2025-09-26,23,28.1,68.5
143,措备,2025-09-27,22.9,27.5,70.4
143,措备,2025-09-28,21.7,25,83.4
143,措备,2025-09-29,22,27.1,65.5
143,措备,2025-09-30,20.6,26.4,74.9
143,措备,2025-10-01,21.5,27.7,65.9
143,措备,2025-10-02,20.7,25,73.1
143,措备,2025-10-03,19.2,20.7,93.4
143,措备,2025-10-04,21.1,24.1,86.8
143,措备,2025-10-05,22.2,26.5,83.3
143,措备,2025-10-06,19.9,20.5,92.9
143,措备,2025-10-07,20.7,22.2,90.1
143,措备,2025-10-08,21.6,24.4,81.5
143,措备,2025-10-09,20,23.5,71.3
143,措备,2025-10-10,20.8,25.3,71.5
143,措备,2025-10-11,22.9,29.8,70.8
143,措备,2025-10-12,19.3,23.7,88.6
143,措备,2025-10-13,18.3,19.7,88.9
143,措备,2025-10-14,18.1,19.6,92.4
143,措备,2025-10-15,19.5,23,82.3
143,措备,2025-10-16,19.6,23.7,86.4
143,措备,2025-10-17,19.6,23.4,77.5
143,措备,2025-10-18,18.5,20.4,87.1
143,措备,2025-10-19,17.7,20.4,76.5
143,措备,2025-10-20,14.7,19.1,68.3
143,措备,2025-10-21,14.9,18.1,77
143,措备,2025-10-22,14.9,17.8,81.1
143,措备,2025-10-23,15.5,20.8,79.5
143,措备,2025-10-24,15.2,19.3,80.3
143,措备,2025-10-25,16.7,22.2,73.9
143,措备,2025-10-26,15.7,19.5,55.3
143,措备,2025-10-27,11.2,13.8,43
143,措备,2025-10-28,8.8,14.8,50.4
143,措备,2025-10-29,9.1,17.1,64.1
143,措备,2025-10-30,10.4,17.5,73.6
143,措备,2025-10-31,11.7,19.6,76.5
143,措备,2025-11-01,13.6,19.1,62.6
143,措备,2025-11-02,11.9,17.2,53
143,措备,2025-11-03,9.2,15.4,57.5
143,措备,2025-11-04,10.9,19.4,73.5
143,措备,2025-11-05,11.8,20.2,74.5
143,措备,2025-11-06,12.8,21.2,74.8
143,措备,2025-11-07,13.1,20.6,74.9
143,措备,2025-11-08,12.9,18.3,81.6
143,措备,2025-11-09,14.6,19.3,63.8
143,措备,2025-11-10,10.7,16,36.3
143,措备,2025-11-11,10.3,16.8,39.5
143,措备,2025-11-12,8.6,14.1,69.5
143,措备,2025-11-13,11.3,18.3,64.9
143,措备,2025-11-14,10.3,17.6,54.1
143,措备,2025-11-15,9.3,18.4,56
143,措备,2025-11-16,10.3,20.5,66.9
143,措备,2025-11-17,8,11.1,43.6
143,措备,2025-11-18,4.6,8.4,44
143,措备,2025-11-19,5.5,10.8,50.3
143,措备,2025-11-20,8.9,15.7,54.5
143,措备,2025-11-21,8.3,13.2,41.3
143,措备,2025-11-22,7.7,15.9,64.5
143,措备,2025-11-23,8,16.4,66.4
143,措备,2025-11-24,11.1,18.9,60.5
143,措备,2025-11-25,7.6,12.5,70.8
143,措备,2025-11-26,7.7,13.1,63.9
143,措备,2025-11-27,7.8,12.9,63.3
143,措备,2025-11-28,5.2,10,38.6
143,措备,2025-11-29,5,14.2,57.3
143,措备,2025-11-30,9.8,20.2,71.4
143,措备,2025-12-01,8.8,14.3,48.5
143,措备,2025-12-02,5.5,9.7,32.1
143,措备,2025-12-03,-.8,3,38.1
143,措备,2025-12-04,.1,5,48.5
143,措备,2025-12-05,1.2,5.4,34.5
143,措备,2025-12-06,2.1,11.2,50.6
143,措备,2025-12-07,6.5,15.6,65.6
143,措备,2025-12-08,7.1,10.7,27.4
143,措备,2025-12-09,4.5,9.2,40.8
143,措备,2025-12-10,4.9,11,59.4
143,措备,2025-12-11,7.3,13.1,56
143,措备,2025-12-12,3.5,7.9,66.6
143,措备,2025-12-13,4.2,9.4,81.3
143,措备,2025-12-14,3.2,5.7,59.4
143,措备,2025-12-15,3.5,9.2,60.1
143,措备,2025-12-16,3.4,7.6,72.9
143,措备,2025-12-17,6.7,10.4,57.4
143,措备,2025-12-18,3.6,11.9,55.6
143,措备,2025-12-19,4.1,12.2,66.8
143,措备,2025-12-20,8.2,13.9,76
143,措备,2025-12-21,3.1,10.9,29
143,措备,2025-12-22,1.1,8.3,52.9
143,措备,2025-12-23,3.1,7.9,75.5
143,措备,2025-12-24,5.6,7.7,81.1
143,措备,2025-12-25,.9,4.5,47.5
143,措备,2025-12-26,-4.2,-.7,24.4
143,措备,2025-12-27,.2,5.8,45.5
143,措备,2025-12-28,2.4,8.8,65.9
143,措备,2025-12-29,5.8,12.7,69.1
143,措备,2025-12-30,3.5,7.4,36
143,措备,2025-12-31,-1.3,1.8,33.4
143,措备,2026-01-01,-3.8,-.6,31.4
143,措备,2026-01-02,-4.3,-.3,39
143,措备,2026-01-03,-.9,5.1,47.5
143,措备,2026-01-04,3.4,8.8,55.3
143,措备,2026-01-05,2.8,6.4,34
143,措备,2026-01-06,2.3,8.2,26.6
143,措备,2026-01-07,2.3,8.4,43.6
143,措备,2026-01-08,-1.6,2.9,27.4
143,措备,2026-01-09,.4,7.7,44.8
143,措备,2026-01-10,3.4,11.9,51
143,措备,2026-01-11,-2.4,.5,30.8
143,措备,2026-01-12,-1.8,5.3,53.6
143,措备,2026-01-13,2.3,5.9,41.6
143,措备,2026-01-14,.4,7.4,34.5
143,措备,2026-01-15,7.8,18,40.8
143,措备,2026-01-16,6.6,15.8,47
143,措备,2026-01-17,5.5,12.6,41.4
143,措备,2026-01-18,4.7,13,61
143,措备,2026-01-19,2.6,6.1,51.1
143,措备,2026-01-20,-1.8,4.3,24
143,措备,2026-01-21,-4.6,-.8,35.6
143,措备,2026-01-22,-5.1,-1.1,36.8
143,措备,2026-01-23,-1.6,3.7,47.8
143,措备,2026-01-24,-1.2,2.6,38.3
143,措备,2026-01-25,-1.3,4.1,27.1
143,措备,2026-01-26,-1.3,4,34.1
143,措备,2026-01-27,.8,4.8,34.1
143,措备,2026-01-28,-1.2,3.3,26.6
143,措备,2026-01-29,-.4,4.3,31.1
143,措备,2026-01-30,-2.1,2.3,25.6
143,措备,2026-01-31,-.6,5.4,30.1
143,措备,2026-02-01,-.3,5,39.4
143,措备,2026-02-02,-1.5,2.7,51.8
143,措备,2026-02-03,1.2,8.7,43.9
143,措备,2026-02-04,3,10.4,55.6
143,措备,2026-02-05,6.1,14,54.6
143,措备,2026-02-06,2.9,7.2,23.8
143,措备,2026-02-07,-2.3,1.5,23.4
143,措备,2026-02-08,-5,-.6,32.9
143,措备,2026-02-09,.4,8.5,38.8
143,措备,2026-02-10,2.8,7.2,49.6
143,措备,2026-02-11,5.1,9.7,55.6
143,措备,2026-02-12,4.6,11.4,41.5
143,措备,2026-02-13,5.2,14.3,43.6
143,措备,2026-02-14,6.6,14.5,49.4
143,措备,2026-02-15,8.4,16.9,52.9
143,措备,2026-02-16,5.7,10.6,46.4
143,措备,2026-02-17,5.2,12.2,46.1
143,措备,2026-02-18,4.9,11.9,37.6
143,措备,2026-02-19,4.2,12.8,36.4
143,措备,2026-02-20,6.6,15.8,33.5
143,措备,2026-02-21,9.2,19.7,46.9
143,措备,2026-02-22,11.6,22.3,41.4
143,措备,2026-02-23,6.2,12.1,20.5
143,措备,2026-02-24,2.1,5.6,62.1
143,措备,2026-02-25,6.1,11,69.3
143,措备,2026-02-26,8.3,10.6,65.3
143,措备,2026-02-27,7.7,9.5,72.9
143,措备,2026-02-28,6.5,10.5,66
143,措备,2026-03-01,8.1,9.6,61.3
143,措备,2026-03-02,6.7,8.1,78.9
143,措备,2026-03-03,7.4,12.4,70.9
143,措备,2026-03-04,7.9,14,60
143,措备,2026-03-05,8,15,68.1
143,措备,2026-03-06,6,9.6,57.9
143,措备,2026-03-07,3.7,8.8,37.3
143,措备,2026-03-08,4.7,12.2,33.4
143,措备,2026-03-09,5.1,9.1,44.4
143,措备,2026-03-10,5,12.5,50.8
143,措备,2026-03-11,6.7,14.2,50.6
143,措备,2026-03-12,6.9,12.3,59.9
143,措备,2026-03-13,5.6,10,53.5
143,措备,2026-03-14,6.7,14.8,51
143,措备,2026-03-15,7.8,11.1,55.1
143,措备,2026-03-16,9,16.4,59.5
143,措备,2026-03-17,10.8,18.8,58.5
143,措备,2026-03-18,8.6,10.7,82.1
143,措备,2026-03-19,9.6,15.7,36.8
143,措备,2026-03-20,10.1,17.5,26.9
143,措备,2026-03-21,10.5,19.3,45.3
143,措备,2026-03-22,11.2,19.4,46.5
143,措备,2026-03-23,11.1,19.5,47.9
143,措备,2026-03-24,11.4,19,57
143,措备,2026-03-25,12.6,18.4,57
143,措备,2026-03-26,14,23.8,51.1
143,措备,2026-03-27,16,24.8,42
143,措备,2026-03-28,15.5,23.5,46
143,措备,2026-03-29,14.5,22.8,55.5
143,措备,2026-03-30,13,19.3,69.1
143,措备,2026-03-31,12.9,15.8,74.1
143,措备,2026-04-01,13.1,17,72.9
143,措备,2026-04-02,14.4,20.7,38.3
143,措备,2026-04-03,15,23.5,46.6
143,措备,2026-04-04,14,19,81.6
143,措备,2026-04-05,14.2,20.9,49.9
143,措备,2026-04-06,11.5,14.1,75
143,措备,2026-04-07,10.4,15.4,26.6
143,措备,2026-04-08,12,20.9,39.8
143,措备,2026-04-09,12.6,15.4,76.8
143,措备,2026-04-10,16.4,20.9,69.6
143,措备,2026-04-11,16.8,24.9,46.9
143,措备,2026-04-12,16.9,23.3,40.1
143,措备,2026-04-13,17.6,24.3,45.4
143,措备,2026-04-14,14.7,17.5,63.5
143,措备,2026-04-15,16.5,27.3,56.1
143,措备,2026-04-16,14.4,20.2,54.9
143,措备,2026-04-17,12.5,14.4,81.3
143,措备,2026-04-18,17.3,23.5,79.8
143,措备,2026-04-19,19.4,26.3,68.4
143,措备,2026-04-20,17.2,25.4,65.4
143,措备,2026-04-21,16.1,24.3,27.8
143,措备,2026-04-22,15.5,20.3,43.9
